51.7530069,-1.31176103
51.78193389,-1.26409341
51.72938358,-1.2775873
51.75072947,-1.20706658
51.76390801,-1.3273753
51.79090611,-1.27980149
51.74378811,-1.31366145
51.76987101,-1.23332598
51.77442232,-1.30820319
51.74515269,-1.21994419
51.78016506,-1.27446417
51.78126946,-1.2490563
51.75443674,-1.20347173
51.74786685,-1.30487701
51.7880257,-1.26052789
51.71053487,-1.24389965
51.78883234,-1.25670338
51.74263472,-1.22667659
51.72646007,-1.24135902
51.77282705,-1.25212129
51.78277179,-1.26291727
51.75641238,-1.22610027
51.76710233,-1.29389162
51.77078067,-1.24917333
51.74131415,-1.32792638
51.75490008,-1.21976188
51.74767953,-1.23341614
51.72785776,-1.25523047
51.73791864,-1.30530993
51.76861982,-1.23615617
51.76181286,-1.2552739
51.76467967,-1.23143336
51.78871945,-1.24536644
51.73538288,-1.21823978
51.76783604,-1.24426021
51.75491718,-1.28799519
51.73482658,-1.27651891
51.716981,-1.27464816
51.78309363,-1.24767491
51.78436586,-1.26957527
51.75556083,-1.19653099
51.76221599,-1.30311536
51.73218885,-1.23683082
51.77890929,-1.22899653
51.73732587,-1.26883165
51.72346255,-1.30284644
51.74146028,-1.20897147
51.75204237,-1.21725147
51.74821848,-1.32211309
51.73921231,-1.30181684
51.79344648,-1.24235852
51.74000081,-1.25707436
51.71085607,-1.28664021
51.77089976,-1.26337137
51.76157517,-1.3068063
51.7620264,-1.24950737
51.75781328,-1.18644727
51.75273501,-1.19037032
51.77901032,-1.28182544
51.74747548,-1.27001423
51.75579019,-1.29830782
51.73147961,-1.29418391
51.75236583,-1.21971616
51.74460778,-1.23488689
51.71374246,-1.22306292
51.72868761,-1.26797763
51.77298121,-1.31365587
51.72359533,-1.26112536
51.71035084,-1.24229365
51.77846542,-1.2855019
51.71862851,-1.24563675
51.75384578,-1.30878428
51.774539,-1.22582129
51.72099378,-1.3088216
51.75974095,-1.25208839
51.76197944,-1.19689466
51.73115603,-1.30401048
51.73965523,-1.32744829
51.77072558,-1.31575284
51.79550403,-1.27338366
51.7610007,-1.19424241
51.7604377,-1.31050292
51.74138733,-1.22177355
51.7314524,-1.30439448
51.72438883,-1.30732038
51.7287886,-1.30904624
51.72230402,-1.29495176
51.76126745,-1.19577468
51.74583695,-1.3123815
51.75367488,-1.29046523
51.746005,-1.28634634
51.75813518,-1.2031669
51.76105598,-1.2690947
51.73644001,-1.26140982
51.76224162,-1.20039112
51.71566242,-1.22467198
51.75163015,-1.18648612
51.77281569,-1.21188819
51.76321748,-1.21219431
51.75196608,-1.3279899
51.75446934,-1.20388536
51.73777551,-1.21732315
51.76756193,-1.25710102
51.72076276,-1.29660846
51.74136527,-1.30211705
51.74447731,-1.19359998
51.72157392,-1.24002427
51.77413879,-1.24086577
51.78478895,-1.27874243
51.73727939,-1.28254393
51.78643103,-1.29280571
51.74816255,-1.21323175
51.78433926,-1.26725904
51.75102161,-1.21595845
51.72695821,-1.31189239
51.74919511,-1.3188052
51.77894688,-1.29991181
51.74614227,-1.28802872
51.71171155,-1.28976755
51.72403245,-1.27555302
51.73369044,-1.22253755
51.78549652,-1.24227847
51.7475481,-1.21550194
51.76060496,-1.21207148
51.75474064,-1.20893768
51.73067076,-1.2085387
51.74976107,-1.18627498
51.78434699,-1.27783115
51.77449454,-1.24955058
51.77803755,-1.31253188
51.72017489,-1.20858391
51.74338225,-1.19645084
51.74904654,-1.28891496
51.7734131,-1.2364413
51.72451132,-1.25388836
51.72105354,-1.28152778
51.72996314,-1.27151115
51.72650969,-1.20143057
51.72802469,-1.29622666
51.75716486,-1.29091007
51.75323445,-1.22164645
51.75618615,-1.25774016
51.79166997,-1.25953908
51.79161711,-1.26574045
51.77005841,-1.27356498
51.79259933,-1.24506121
51.77829719,-1.21119564
51.78825024,-1.28727479
51.76480058,-1.20137997
51.76831629,-1.27993616
51.78760312,-1.28616429
51.76263411,-1.27782632
51.77310721,-1.2053672
51.79302616,-1.26434801
51.76746586,-1.2491847
51.77250549,-1.22342965
51.74763425,-1.25652238
51.74240634,-1.22241332
51.7534437,-1.31446945
51.76800798,-1.31301977
51.79200599,-1.22670359
51.72887944,-1.31630212
51.7823157,-1.26744621
51.77458943,-1.20996096
51.78423718,-1.21394786
51.77582319,-1.21038241
51.75633019,-1.23898868
51.70994017,-1.2450293
51.76228398,-1.29027244
51.74980775,-1.28785328
51.76128792,-1.20860249
51.74291242,-1.29431621
51.73124085,-1.31397857
51.74929347,-1.22617635
51.79197049,-1.24185154
51.72737059,-1.23046142
51.77496924,-1.25870068
51.78764388,-1.23396007
51.78210199,-1.30433585
51.72192319,-1.27080208
51.77645259,-1.22123771
51.79534634,-1.26808359
51.72583773,-1.26899456
51.78953802,-1.23726289
51.76424095,-1.26552994
51.74248532,-1.21174057
51.7674705,-1.26878701
51.76417945,-1.22182813
51.75196628,-1.30754996
51.74533885,-1.28474972
51.77845041,-1.21115096
51.78309817,-1.2663259
51.74073443,-1.3018242
51.78164611,-1.21164985
51.78264607,-1.21860493
51.71538149,-1.2765594
51.756443,-1.23928712
51.7611688,-1.221907
51.77749672,-1.28682962
51.7865215,-1.27682402
51.71817645,-1.2995204
51.74132862,-1.2754398
51.73433689,-1.28034705
51.7271203,-1.27341081
51.74565343,-1.25345179
51.74593376,-1.31347929
51.76581788,-1.26744753
51.77309945,-1.27616891
51.76161093,-1.30144459
51.75367984,-1.21532625
51.7778741,-1.25204175
51.76806453,-1.3016303
51.771537,-1.29392186
51.72353744,-1.29976022
51.73958968,-1.3254141
51.76960442,-1.30276642
51.74811542,-1.29618131
51.77977606,-1.22564615
51.75946952,-1.19037644
51.74726575,-1.2463108
51.76665226,-1.26821881
51.76110933,-1.24394778
51.73161675,-1.22283958
51.72461966,-1.30687438
51.74071268,-1.20509761
51.73372175,-1.30959268
51.7151401,-1.28467865
51.75033297,-1.22323745
51.74399472,-1.29609356
51.73836498,-1.20847529
51.73138354,-1.27121387
51.75327695,-1.23087908
51.7177334,-1.23718305
51.73142122,-1.28976462
51.73414717,-1.19346705
51.76715374,-1.26889696
51.75170551,-1.32927897
51.78809815,-1.24944465
51.76050478,-1.18726629
51.73432743,-1.19842293
51.76279348,-1.24191401
51.76543039,-1.21136215
51.78575417,-1.22193221
51.77106188,-1.28704581
51.7827699,-1.2121658
51.77830295,-1.21657101
51.72743248,-1.20012888
51.76241288,-1.20336019
51.76667769,-1.25708338
51.74795486,-1.32875515
51.72239101,-1.28370923
51.74326698,-1.31203096
51.77435758,-1.29111771
51.78666368,-1.23197169
51.75039824,-1.30185087
51.78755126,-1.2239892
51.74204759,-1.31475457
51.76883241,-1.25133502
51.72228896,-1.2733295
51.7592393,-1.20216561
51.72646025,-1.23893425
51.76561567,-1.31900672
51.73600235,-1.26423937
51.75100716,-1.19976302
51.76363178,-1.21976823
51.78712221,-1.29859831
51.71401883,-1.25192894
51.73991624,-1.25304423
51.78527705,-1.2540388
51.72314567,-1.25337599
51.74004724,-1.19549758
51.75028689,-1.22875368
51.78001224,-1.25437376
51.72239659,-1.2050358
51.74598116,-1.3150054
51.73091545,-1.28145589
51.75367519,-1.21098328
51.72555527,-1.29055508
51.72973708,-1.27224296
51.76205363,-1.23770197
51.79371616,-1.25971444
51.7328391,-1.28289122
51.7510132,-1.32508937
51.76774694,-1.20317088
51.77222303,-1.19795911
51.74053997,-1.29737596
51.76000018,-1.2565911
51.7250037,-1.24188367
51.74389311,-1.19208688
51.74529363,-1.26362226
51.7311817,-1.297998
51.76719425,-1.19094141
51.73326705,-1.32236884
51.75075191,-1.18857656
51.7213553,-1.22803739
51.7477984,-1.28423543
51.73173676,-1.30262152
51.71824882,-1.23694794
51.74301506,-1.28236079
51.76897735,-1.27969461
51.74243802,-1.26524128
51.75096503,-1.27757632
51.76105565,-1.20126582
51.72541846,-1.23454536
51.73147255,-1.27965215
51.77362265,-1.32004184
51.79414935,-1.27153639
51.78315457,-1.20564663
51.7524615,-1.24613
51.79216317,-1.23222809
51.74041656,-1.25323693
51.73596106,-1.19454149
51.72529161,-1.26617333
51.721366,-1.21934775
51.74999131,-1.30807094
51.73571858,-1.25175592
51.78192222,-1.25927307
